UrlImg;Nombre;Codigo;SS;Descripcion;;;
https://drive.google.com/uc?id=1sylk9Y5x3Rf3sLKUFE24Dq85kXpOdL95;Catheter (Sonda) Levin Nasogastrica No 14;21341132;Medico Quirurgico;Catheter (Sonda) Levin Nasogastrica No 14;UNIDAD;MEDEX;https://drive.google.com/file/d/1sylk9Y5x3Rf3sLKUFE24Dq85kXpOdL95/view?usp=sharing
https://drive.google.com/uc?id=1D1f85YpXVqNUZsQg07nJkJhY_Xhe4tGq;Catheter (Sonda) Levin Nasogastrica No 16;21341133;Medico Quirurgico;Catheter (Sonda) Levin Nasogastrica No 16;UNIDAD;MEDEX;https://drive.google.com/file/d/1D1f85YpXVqNUZsQg07nJkJhY_Xhe4tGq/view?usp=sharing
https://drive.google.com/uc?id=1KZCyShy2k5iz01yDWvRaR6xRVSoVn2-_;Catheter (Sonda) Levin Nasogastrica;21341134;Medico Quirurgico;Catheter (Sonda) Levin Nasogastrica No 18;UNIDAD;MEDEX;https://drive.google.com/file/d/1KZCyShy2k5iz01yDWvRaR6xRVSoVn2-_/view?usp=sharing
https://drive.google.com/uc?id=1L9bJfWoFOtDpLCfnbu6TAdzFFa2ayu_t;Catheter (Sonda) Levin Nasogastrica No 20;21341135;Medico Quirurgico;Catheter (Sonda) Levin Nasogastrica No 20;UNIDAD;MEDEX;https://drive.google.com/file/d/1L9bJfWoFOtDpLCfnbu6TAdzFFa2ayu_t/view?usp=sharing
https://drive.google.com/uc?id=1fy2eaz0X24g937CxoAZesvwhqJ4fsYfO;Catheter (Sonda) Levin Nasogastrica No 22;21341136;Medico Quirurgico;Catheter (Sonda) Levin Nasogastrica No 22;UNIDAD;MEDEX;https://drive.google.com/file/d/1fy2eaz0X24g937CxoAZesvwhqJ4fsYfO/view?usp=sharing
https://drive.google.com/uc?id=1As6xt20KaweQrQeoGByTUthI5bDos2-I;Catheter (Sonda) Nelaton No 5 De 40 Cms;21341138;Medico Quirurgico;Catheter (Sonda) Nelaton No 5 De 40 Cms Plastica esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/1As6xt20KaweQrQeoGByTUthI5bDos2-I/view?usp=sharing
https://drive.google.com/uc?id=17FZ_eWKIVyRNnLqdIk2oIjUltsFgKC1G;Catheter (Sonda) Nelaton No 6 De 40 Cms;21341139;Medico Quirurgico;Catheter (Sonda) Nelaton No 6 De 40 Cms Plastica esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/17FZ_eWKIVyRNnLqdIk2oIjUltsFgKC1G/view?usp=sharing
https://drive.google.com/uc?id=1QDlCx0A-EiOX5rA3gUefPStc5cZeo_gI;Catheter (Sonda) Nelaton No 8 De 40 Cms;21341140;Medico Quirurgico;Catheter (Sonda) Nelaton No 8 De 40 Cms Plastica esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/1QDlCx0A-EiOX5rA3gUefPStc5cZeo_gI/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter (Sonda) Nelaton No. 10 De 40 Cms Plastica Esteril;21341141;Medico Quirurgico;Catheter (Sonda) Nelaton No. 10 De 40 Cms Plastica esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1VlV-HOO28j_GG_ZqAlkcA7ihi-i_mWIL;Catheter (Sonda) Nelaton No12 De 40 Cms;21341142;Medico Quirurgico;Catheter (Sonda) Nelaton No12 De 40 Cms Plastica esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/1VlV-HOO28j_GG_ZqAlkcA7ihi-i_mWIL/view?usp=sharing
https://drive.google.com/uc?id=1PxwGgTJ3_ojCcNqzc7A-KSCUymn-C18e;Catheter (Sonda) Nelaton No14 De 40 Cms;21341143;Medico Quirurgico;Catheter (Sonda) Nelaton No14 De 40 Cms Plastica esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/1PxwGgTJ3_ojCcNqzc7A-KSCUymn-C18e/view?usp=sharing
https://drive.google.com/uc?id=17ydLcSGP-uEzRrmtHIvvUHd-RUlpkUHB;Catheter (Sonda) Nelaton No16 De 40 Cms;21341144;Medico Quirurgico;Catheter (Sonda) Nelaton No16 De 40 Cms Plastica esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/17ydLcSGP-uEzRrmtHIvvUHd-RUlpkUHB/view?usp=sharing
https://drive.google.com/uc?id=1jgpfBluXRW4kom1AA3v8-J2IIwwQ96Qz;Catheter (Sonda) Nelaton No20 De 40 Cms;21341146;Medico Quirurgico;Catheter (Sonda) Nelaton No20 De 40 Cms Plastica esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/1jgpfBluXRW4kom1AA3v8-J2IIwwQ96Qz/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter (Sonda) Succion No 8 De 40 Cms;21341156;Medico Quirurgico;Catheter (Sonda) Succion No 8 De 40 Cms Plastica esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter (Sonda) Succion No 12 De 40 Cms;21341158;Medico Quirurgico;Catheter (Sonda) Succion No12 De 40 Cms Plastica esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter (Sonda) Succion No 14 De 40 Cms;21341159;Medico Quirurgico;Catheter (Sonda) Succion No14 De 40 Cms Plastica esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter (Tubo) Torax No 20 De 45 Cms;21341173;Medico Quirurgico;Catheter (Tubo) Torax No 20 De 45 Cms Plastico esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter (Tubo) Torax No 28 De 45 Cms;21341177;Medico Quirurgico;Catheter (Tubo) Torax No 28 De 45 Cms Plastico esteril desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Foley (Sonda) No 10 X 3 Cc;21341184;Medico Quirurgico;Catheter Foley (Sonda) No 10 X 3 Cc Pediatrica De Dos Vias;UNIDAD;SUNMED-KRAMER;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Foley (Sonda) No 12 X 30 Cc De Dos Vias;21341185;Medico Quirurgico;Catheter Foley (Sonda) No 12 X 30 Cc De Dos Vias Marca: Sunmed - Kramer Esteril En Caucho Latex Siliconizado;UNIDAD;SUNMED - KRAMER;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Foley (Sonda) No 12 X 5 Cc De Dos Vias;21341186;Medico Quirurgico;Catheter Foley (Sonda) No 12 X 5 Cc De Dos Vias Marca: Wrp Esteril En Caucho Latex Siliconizado;UNIDAD;WRP;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Foley (Sonda) No 14 X 5 Cc;21341188;Medico Quirurgico;Catheter Foley (Sonda) No 14 X 5 Cc De Dos Vias - Kramer Esteril En Caucho Latex Siliconizado;UNIDAD;SUNMED - KRAMER;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Foley (Sonda) No 16 X 5 Cc De Dos Vias;21341190;Medico Quirurgico;Catheter Foley (Sonda) No 16 X 5 Cc De Dos Vias Esteril En Caucho Latex Siliconizado;UNIDAD;SUNMED-KRAMER;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Foley (Sonda) No 18 X 5 Cc De Dos Vias;21341192;Medico Quirurgico;Catheter Foley (Sonda) No 18 X 5 Cc De Dos Vias Esteril En Caucho Latex Siliconizado;UNIDAD;SUNMED - KRAMER;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Foley (Sonda) No 20 X 5 Cc;21341194;Medico Quirurgico;Catheter Foley (Sonda) No 20 X 5 Cc De Dos Vias Esteril En Caucho Latex Siliconizado;UNIDAD;WRP;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Foley (Sonda) No 22 X 5 Cc De Dos Vias;21341197;Medico Quirurgico;Catheter Foley (Sonda) No 22 X 5 Cc De Dos Vias Esteril En Caucho Latex Siliconizado;UNIDAD;SUNMED - KRAMER;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Foley (Sonda) No 24 X 5 Cc;21341199;Medico Quirurgico;Catheter Foley (Sonda) No 24 X 5 Cc De Dos Vias Esteril En Caucho Latex Siliconizado;.;WRP;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Foley (Sonda) No 6 X 5 Cc De Dos Vias;21345304;Medico Quirurgico;Catheter Foley (Sonda) No 6 X 5 Cc De Dos Vias;UNIDAD;GOLDEN CARE;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Intravenoso 22g;21345244;Medico Quirurgico;Catheter Intravenoso 22g;UNIDAD;BRAUN;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Intravenoso No 16 X 2;21345236;Medico Quirurgico;Catheter Intravenoso No 16 X 2 Marca Braun;UNIDAD;BRAUN;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Intravenoso No 16 X 2;21341208;Medico Quirurgico;Catheter Intravenoso No 16 X 2 Marca Nipro;UNIDAD;NIPRO;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=19BYNK_YAAJu4g1eens-CYaC_QHp8dSHB;Catheter Intravenoso No 18;21345237;Medico Quirurgico;Catheter Intravenoso No 18;UNIDAD;BRAUN;https://drive.google.com/file/d/19BYNK_YAAJu4g1eens-CYaC_QHp8dSHB/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Intravenoso No 18 X 1 1/4;21341210;Medico Quirurgico;Catheter Intravenoso No 18 X 1 1/4;UNIDAD;NIPRO;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12_XciALFrVK8nbNDXHrtPDDJ1Z5od7ok;Catheter Intravenoso No 20 X 1 1/4;21341212;Medico Quirurgico;Catheter Intravenoso No 20 X 1 1/4;UNIDAD;NIPRO;https://drive.google.com/file/d/12_XciALFrVK8nbNDXHrtPDDJ1Z5od7ok/view?usp=sharing
https://drive.google.com/uc?id=1bdwsInXO8Y-dRcUoacudPIVOY-yvmwNR;Catheter Intravenoso No 22 X 1;21341214;Medico Quirurgico;Catheter Intravenoso No 22 X 1;UNIDAD;NIPRO;https://drive.google.com/file/d/1bdwsInXO8Y-dRcUoacudPIVOY-yvmwNR/view?usp=sharing
https://drive.google.com/uc?id=11JgzzyAVpbKILlmT-58CMgWdJQD0GIYn;Catheter Intravenoso No 24 X 3/4;21341215;Medico Quirurgico;Catheter Intravenoso No 24 X 3/4;UNIDAD;NIPRO;https://drive.google.com/file/d/11JgzzyAVpbKILlmT-58CMgWdJQD0GIYn/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Intravenoso Rymcath No 18 X 1 1/4;21341217;Medico Quirurgico;Catheter Intravenoso Rymcath No 18 X 1 1/4;UNIDAD;RYMCO;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Catheter Intravenoso Rymcath No 22 X 1;21341219;Medico Quirurgico;Catheter Intravenoso Rymcath No 22 X 1;UNIDAD;RYMCO;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=18hTRHLXbIbiNU4NhedHwAfmIWnGJrLZn;Caucho Latex 7 X 11 Mm;21351228;Medico Quirurgico;Caucho Látex 7 X 11 Mm Para Succion X 30m;CAJA;PRIMELINE;https://drive.google.com/file/d/18hTRHLXbIbiNU4NhedHwAfmIWnGJrLZn/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cinta Control Esterilizacion A Gas;151481289;Medico Quirurgico;Cinta Control Esterilización A Gas Marca 3-M Rollo De 3/4 Ancho X 60 Yardas Longitud;UNIDAD;3M;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1u69s1EYJK15slyAxo-RYIP5rKCIm42_l;Cinta Control Esterilizacion A Vapor;151485743;Medico Quirurgico;Cinta Control Esterilización A Vapor;UNIDAD;M&M;https://drive.google.com/file/d/1u69s1EYJK15slyAxo-RYIP5rKCIm42_l/view?usp=sharing
https://drive.google.com/uc?id=1FQYH9TtlNe6QsTBtUBIZmq1PJoZAss3_;Cinta Metrica Para Adultos;151481291;Medico Quirurgico;Cinta Metrica Para Adultos (Mujer-Hombre) De 200;UNIDAD;IMCOL;https://drive.google.com/file/d/1FQYH9TtlNe6QsTBtUBIZmq1PJoZAss3_/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cinta Metrica Para Obstetricia (Altura Uterina);151481292;Medico Quirurgico;Cinta Metrica Para Obstetricia (Altura Uterina) De 50;UNIDAD;IMCOL;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Circuito De Ventilacion Adulto;156834976;Medico Quirurgico;Circuito De Ventilacion Adulto Ref: 5703, Utilizado En Unidad De Cuidado Intensivo Y Urgencias;UNIDAD;WESTMED;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=15m8eUqpe3M9QQJWErJgOSNOymf6uRk0L;Circuito Para Anestesia Adulto;158085803;Medico Quirurgico;Circuito Para Anestesia Adulto, Universal, Con Balón De 3 Lts;UNIDAD;BIOLIFE;https://drive.google.com/file/d/15m8eUqpe3M9QQJWErJgOSNOymf6uRk0L/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Clam Umbilical (Gancho Para Cordon Umbilical);156945069;Medico Quirurgico;Clam Umbilical (Gancho Para Cordon Umbilical);UNIDAD;SIN MARCA;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Compresas De Gasa Hospitalaria Esteril De 0.45 X 0.45;21681393;Medico Quirurgico;Compresas De Gasa Hospitalaria Esteril De 0.45 X 0.45 X 4 Pliegues Con Elemento Radiopaco y Manija Paquete X 5 Unidades Esteril;UNIDAD;SURGIASEP;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Compresas No Esteril De 45x45;21681395;Medico Quirurgico;Compresas No Esteril De 45x45;UNIDAD;MEDICAL S;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Control Tiras De Glucometria X 3 Frascos;141761453;Medico Quirurgico;Control Tiras De Glucometria X 3 Frascos;.;.;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cubeta Con Tapa En Acero Inoxidable De 30 X 20 Cms;141871530;Medico Quirurgico;Cubeta Con Tapa En Acero Inoxidable De 30 X 20 Cms;.;.;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cubeta Con Tapa En Acero Inoxidable De 31 X 15 Cms;141871532;Medico Quirurgico;Cubeta Con Tapa En Acero Inoxidable De 31 X 15 Cms;UNIDAD;SIN MARCA;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cubeta Con Tapa En Acero Inoxidable De 35 X 25 Cms;141871533;Medico Quirurgico;Cubeta Con Tapa En Acero Inoxidable De 35 X 25 Cms;UNIDAD;HOSPITAL;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cuchilla Para Bisturi No 10;151901548;Medico Quirurgico;Cuchilla Para Bisturi No 10 Marca Paramount;UNIDAD;PARAMOUNT;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1aWCZ8nXEmj1Tjf9QHBdW-ycG0h_Gy4Dp;Cuchilla Para Bisturi No 11;151905366;Medico Quirurgico;Cuchilla Para Bisturi No 11;.;PARAMOUNT;https://drive.google.com/file/d/1aWCZ8nXEmj1Tjf9QHBdW-ycG0h_Gy4Dp/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cuchilla Para Bisturi No 12;151901560;Medico Quirurgico;Cuchilla Para Bisturi No 12;.;PARAMOUNT;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cuchilla Para Bisturi No 15;151905230;Medico Quirurgico;Cuchilla Para Bisturi No 15;UNIDAD;PARAMOUNT;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cuchilla Para Bisturi No 20;151905134;Medico Quirurgico;Cuchilla Para Bisturi No 20;UNIDAD;PARAMOUNT;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cuchilla Para Bisturi No 21;151901562;Medico Quirurgico;Cuchilla Para Bisturi No 21;UNIDAD;PARAMOUNT;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1hLG_HbtGtZvRp1HPNUGvUU2GSLAyHAAN;Cuchilla Para Bisturi No 22;151905552;Medico Quirurgico;Cuchilla Para Bisturi No 22;.;.;https://drive.google.com/file/d/1hLG_HbtGtZvRp1HPNUGvUU2GSLAyHAAN/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cuchilla Para Bisturi No 23;151901564;Medico Quirurgico;Cuchilla Para Bisturi No 23;UNIDAD;PARAMOUNT;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cuchilla Para Bisturi No 24;151905487;Medico Quirurgico;Cuchilla Para Bisturi No 24;UNIDAD;PARAMOUNT;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=17iNq6FOPkH38fyLxjiTlhnb9dvUiFYks;Cuello Ortopedico De Philadelfia Talla S;26381582;Medico Quirurgico;Cuello Ortopedico De Philadelfia Talla S;.;NACIONAL;https://drive.google.com/file/d/17iNq6FOPkH38fyLxjiTlhnb9dvUiFYks/view?usp=sharing
https://drive.google.com/uc?id=153Enw-eFUn6BtfN-pNSKc6du8i1VKdu0;Cuello Ortopedico De Philadelfia Tallas L;26381580;Medico Quirurgico;Cuello Ortopedico De Philadelfia Tallas L Nacional;UNIDAD;SIN MARCA;https://drive.google.com/file/d/153Enw-eFUn6BtfN-pNSKc6du8i1VKdu0/view?usp=sharing
https://drive.google.com/uc?id=1AAV_HmzT8IolyDUWRcM3c4Mgz0CwTSXc;Cuello Ortopedico De Philadelfia Tallas M;26381581;Medico Quirurgico;Cuello Ortopedico De Philadelfia Tallas M Nacional;UNIDAD;SIN MARCA;https://drive.google.com/file/d/1AAV_HmzT8IolyDUWRcM3c4Mgz0CwTSXc/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cuello Ortopedico Para Inmovilizacion Cervical;26381588;Medico Quirurgico;Cuello Ortopedico Para Inmovilizacion Cervical, Ref: 002810001, Modelo Perfit Ace, Tamaño Adulto, Ajustable Caracteristicas: - Collar De 1 Pieza Diseñado Para Inmovilizacion Del Cuello En Pacientes Traumatizados;UNIDAD;AMBU;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cuello Ortopedico Para Inmovilizacion Cervical;26381576;Medico Quirurgico;Cuello Ortopedico Para Inmovilizacion Cervical, Ref: 000281107, Modelo Mini Perfit Ace, Tamaño Pediatrico Ajustable Características: - Collar De 1 Pieza Diseñado Para Inmovilizacion Del Cuello En Pacientes Traumatizados;UNIDAD;AMBU;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cureta Dermatologica Desechable No. 3;241941613;Medico Quirurgico;Cureta Dermatologica Desechable No. 3;UNIDAD;NACIONAL;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cureta Dermatologica Desechable No. 4;241941614;Medico Quirurgico;Cureta Dermatologica Desechable No. 4;UNIDAD;NACIONAL;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1oruauMS3y-0AWYohdzXJctQPD72moGfn;Curita Standard;11955224;Medico Quirurgico;Curita Standard Marca Hansaplast;CAJA X 100 UNIDADES;HANSAPLAST;https://drive.google.com/file/d/1oruauMS3y-0AWYohdzXJctQPD72moGfn/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Cystoflo Bolsa Drenaje Urinario;150984614;Medico Quirurgico;Cystoflo Bolsa Drenaje Urinario Unidad;.;.;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=190BrAt9dX1f_jKdPwZrNSedk7_Gcgwil;Detergente Multienzimatico Bonzyme;142081688;Medico Quirurgico;Detergente Multienzimatico Bonzyme;GALÓN;EUFAR;https://drive.google.com/file/d/190BrAt9dX1f_jKdPwZrNSedk7_Gcgwil/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Dimenhidrinato 50mg Tab;44653518;Medico Quirurgico;Dimenhidrinato 50mg Tab;CAJA X 100 TABLETAS;ECAR;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Dimenhidrinato 50mg Tab;44653518;Medico Quirurgico;Dimenhidrinato 50mg Tab;CAJA X 100 TABLETAS;ECAR;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1s2tkBeWuiRjQJUZoOuHRTE5V26i7g9Yh;Electrodo Para Monitorizacion Electrocardiografica;152355211;Medico Quirurgico;Electrodo Para Monitorizacion Electrocardiográfica Ref: 2228 Adulto Y Pediatrico Paq X 50 U;PAQUETE X 50 UNIDADES;3M;https://drive.google.com/file/d/1s2tkBeWuiRjQJUZoOuHRTE5V26i7g9Yh/view?usp=sharing
https://drive.google.com/uc?id=12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam;Equipo De Infusion (Pericraneal) No.21;22471840;Medico Quirurgico;Equipo De Infusion (Pericraneal) No.21 Plastico Esteril Desechable;UNIDAD;MEDEX;https://drive.google.com/file/d/12gZNhLQYQTQFgXNYd6EjXbVRgRv76eam/view?usp=sharing
https://drive.google.com/uc?id=1WPXm2lmb1kRXHGfKvPz0jevOaXm00wRr;Equipo De Macrogoteo De Venoclisis Sin Aguja;22471853;Medico Quirurgico;Equipo De Macrogoteo De Venoclisis Sin Aguja;UNIDAD;MEDISPO;https://drive.google.com/file/d/1WPXm2lmb1kRXHGfKvPz0jevOaXm00wRr/view?usp=sharing
